session,time,strategy,coin,event,ticker,side,contracts,price,multiplier,fee,cost,payout,pnl,result,strike,btc_price,final_value,balance_after,model_prob,edge,why,tau,yes_bid,yes_ask,mkt_prob
20260920_222952,2026-09-20T23:14:18,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,27,0.92,2.5,0.46,11.26,24.64,13.38,,2664.2,2663.42,,1125.13,0.468,0.051,capture,41,0.05,0.072,0.061
20260920_222952,2026-09-20T23:14:18,Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,DOWN,28,0.92,3.12,0.43,9.39,25.55,16.16,,2664.2,2663.42,,1125.13,0.372,0.037,capture,41,0.05,0.072,0.061
20260920_222952,2026-09-20T23:14:18,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,17,0.04,1.59,0.28,10.99,0.63,-10.36,,2664.2,2663.42,,879.46,0.532,-0.114,mirror,41,0.05,0.072,0.061
20260920_222952,2026-09-20T23:14:18,Anti Scalper,ETH,SOLD,KXETH15M-26SEP210215-15,UP,12,0.04,1.41,0.18,8.7,0.44,-8.26,,2664.2,2663.42,,879.46,0.628,-0.096,mirror,41,0.05,0.072,0.061
20260920_222952,2026-09-20T23:14:20,Scalper,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,60,0.26,3.85,0.81,16.41,,,,1.4295,1.429,,1109.64,0.338,0.065,entry,39,0.75,0.76,0.755
20260920_222952,2026-09-20T23:14:20,Anti Scalper,XRP,BET,KXXRP15M-26SEP210215-15,UP,17,0.77,1.3,0.22,13.31,,,,1.4295,1.429,,880.78,0.662,-0.12,entry,39,0.75,0.76,0.755
20260920_222952,2026-09-20T23:14:28,Scalper,XRP,BET,KXXRP15M-26SEP210215-15,DOWN,64,0.1,10.2,0.4,6.67,,,,1.4295,1.4294,,1088.24,0.15,0.046,entry,31,0.912,0.928,0.92
20260920_222952,2026-09-20T23:14:28,Anti Scalper,XRP,BET,KXXRP15M-26SEP210215-15,UP,3,0.94,1.07,0.02,2.83,,,,1.4295,1.4294,,885.06,0.85,-0.092,entry,31,0.912,0.928,0.92
20260920_222952,2026-09-20T23:14:31,Favorite,ETH,BET,KXETH15M-26SEP210215-15,DOWN,84,0.64,1.56,1.36,55.12,,,,2664.2,2664.1,,1043.31,0.731,0.074,entry,28,0.37,0.38,0.375
20260920_222952,2026-09-20T23:14:31,Anti Favorite,ETH,BET,KXETH15M-26SEP210215-15,UP,43,0.39,2.56,0.72,17.49,,,,2664.2,2664.1,,935.49,0.269,-0.138,entry,28,0.37,0.38,0.375
20260920_222952,2026-09-20T23:14:32,Scalper,ETH,BET,KXETH15M-26SEP210215-15,DOWN,30,0.52,1.92,0.53,16.13,,,,2664.2,2664.4,,1076.14,0.578,0.041,entry,27,0.49,0.5,0.495
20260920_222952,2026-09-20T23:14:32,Anti Scalper,ETH,BET,KXETH15M-26SEP210215-15,UP,21,0.51,1.96,0.37,11.08,,,,2664.2,2664.4,,886.22,0.422,-0.105,entry,27,0.49,0.5,0.495
20260920_222952,2026-09-20T23:15:05,Value,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,20,0.7,1.43,0.3,14.3,20.0,5.7,yes,1.4295,1.4317,1.4301,1007.16,0.753,0.039,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Model,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,30,0.51,1.96,0.53,15.83,30.0,14.17,yes,1.4295,1.4317,1.4301,1259.86,0.589,0.062,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Model,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,78,0.7,1.43,1.15,55.75,78.0,22.25,yes,1.4295,1.4317,1.4301,1259.86,0.772,0.057,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Late,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,2,0.92,1.09,0.02,1.86,2.0,0.14,yes,1.4295,1.4317,1.4301,946.37,0.964,0.039,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,59,0.14,7.14,0.5,8.76,0.0,-8.76,yes,1.4295,1.4317,1.4301,1141.76,0.189,0.04,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,60,0.26,3.85,0.81,16.41,0.0,-16.41,yes,1.4295,1.4317,1.4301,1141.76,0.338,0.065,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,64,0.1,10.2,0.4,6.67,0.0,-6.67,yes,1.4295,1.4317,1.4301,1141.76,0.15,0.046,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Favorite,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,20,0.65,1.54,0.32,13.32,20.0,6.68,yes,1.4295,1.4317,1.4301,1048.46,0.691,0.025,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Value,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,40,0.34,2.94,0.63,14.23,0.0,-14.23,yes,1.4295,1.4317,1.4301,983.3,0.247,-0.109,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Model,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,29,0.52,1.92,0.51,15.59,0.0,-15.59,yes,1.4295,1.4317,1.4301,716.12,0.411,-0.126,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Model,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,161,0.33,3.03,2.5,55.63,0.0,-55.63,yes,1.4295,1.4317,1.4301,716.12,0.228,-0.117,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Late,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,1,0.1,9.52,0.01,0.11,0.0,-0.11,yes,1.4295,1.4317,1.4301,1002.68,0.036,-0.076,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,9,0.89,1.12,0.07,8.08,9.0,0.92,yes,1.4295,1.4317,1.4301,887.85,0.811,-0.086,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,17,0.77,1.3,0.22,13.31,17.0,3.69,yes,1.4295,1.4317,1.4301,887.85,0.662,-0.12,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Scalper,XRP,SETTLED,KXXRP15M-26SEP210215-15,UP,3,0.94,1.07,0.02,2.83,3.0,0.17,yes,1.4295,1.4317,1.4301,887.85,0.85,-0.092,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:05,Anti Favorite,XRP,SETTLED,KXXRP15M-26SEP210215-15,DOWN,33,0.38,2.63,0.55,13.09,0.0,-13.09,yes,1.4295,1.4317,1.4301,938.88,0.309,-0.087,,-6,0.999,0.0,0.499
20260920_222952,2026-09-20T23:15:06,Model,BTC,SETTLED,KXBTC15M-26SEP210215-15,UP,81,0.66,1.52,1.28,54.74,81.0,26.26,yes,81522.7,81667.99,81615.34,1286.12,0.737,0.062,,-6,0.63,0.64,0.635
20260920_222952,2026-09-20T23:15:06,Anti Model,BTC,SETTLED,KXBTC15M-26SEP210215-15,DOWN,141,0.37,2.7,2.31,54.48,0.0,-54.48,yes,81522.7,81667.99,81615.34,661.64,0.263,-0.123,,-6,0.63,0.64,0.635
20260920_222952,2026-09-20T23:15:06,Value,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,31,0.49,2.04,0.55,15.74,31.0,15.26,no,111.7517,111.83,111.7100,1007.2,0.54,0.032,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Model,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,84,0.49,2.04,1.47,42.63,84.0,41.37,no,111.7517,111.83,111.7100,1286.22,0.605,0.097,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Model,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,1,0.24,4.17,0.02,0.26,1.0,0.74,no,111.7517,111.83,111.7100,1286.22,0.342,0.09,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Late,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,1,0.3,3.33,0.02,0.32,1.0,0.68,no,111.7517,111.83,111.7100,946.4,0.349,0.034,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Late,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,5,0.36,2.78,0.09,1.89,5.0,3.11,no,111.7517,111.83,111.7100,946.4,0.449,0.073,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Favorite,SOL,SETTLED,KXSOL15M-26SEP210215-15,DOWN,3,0.62,1.61,0.05,1.91,3.0,1.09,no,111.7517,111.83,111.7100,1048.47,0.64,0.003,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Anti Value,SOL,SETTLED,KXSOL15M-26SEP210215-15,UP,28,0.54,1.85,0.49,15.61,0.0,-15.61,no,111.7517,111.83,111.7100,967.69,0.46,-0.097,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Anti Model,SOL,SETTLED,KXSOL15M-26SEP210215-15,UP,76,0.54,1.85,1.33,42.37,0.0,-42.37,no,111.7517,111.83,111.7100,619.27,0.395,-0.162,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Anti Late,SOL,SETTLED,KXSOL15M-26SEP210215-15,UP,2,0.7,1.43,0.03,1.43,0.0,-1.43,no,111.7517,111.83,111.7100,1001.25,0.551,-0.164,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:06,Anti Favorite,SOL,SETTLED,KXSOL15M-26SEP210215-15,UP,4,0.41,2.44,0.07,1.71,0.0,-1.71,no,111.7517,111.83,111.7100,937.17,0.36,-0.067,,-7,0.0,0.001,0.001
20260920_222952,2026-09-20T23:15:10,Value,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,50,0.4,2.5,0.84,20.84,0.0,-20.84,yes,2664.2,2666.71,2664.39,986.36,0.468,0.051,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Model,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,1,0.38,2.63,0.02,0.4,0.0,-0.4,yes,2664.2,2666.71,2664.39,1234.02,0.452,0.056,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Model,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,75,0.36,2.78,1.21,28.21,0.0,-28.21,yes,2664.2,2666.71,2664.39,1234.02,0.453,0.077,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Model,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,58,0.39,2.56,0.97,23.59,0.0,-23.59,yes,2664.2,2666.71,2664.39,1234.02,0.463,0.056,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Late,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,5,0.06,16.13,0.03,0.34,0.0,-0.34,yes,2664.2,2666.71,2664.39,945.99,0.143,0.077,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Late,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,1,0.06,18.18,0.01,0.07,0.0,-0.07,yes,2664.2,2666.71,2664.39,945.99,0.103,0.045,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Scalper,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,30,0.52,1.92,0.53,16.13,0.0,-16.13,yes,2664.2,2666.71,2664.39,1125.63,0.578,0.041,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Favorite,ETH,SETTLED,KXETH15M-26SEP210215-15,DOWN,84,0.64,1.56,1.36,55.12,0.0,-55.12,yes,2664.2,2666.71,2664.39,993.35,0.731,0.074,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Anti Value,ETH,SETTLED,KXETH15M-26SEP210215-15,UP,32,0.63,1.59,0.53,20.69,32.0,11.31,yes,2664.2,2666.71,2664.39,977.52,0.532,-0.114,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Anti Model,ETH,SETTLED,KXETH15M-26SEP210215-15,UP,41,0.67,1.49,0.64,28.11,41.0,12.89,yes,2664.2,2666.71,2664.39,638.57,0.547,-0.138,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Anti Model,ETH,SETTLED,KXETH15M-26SEP210215-15,UP,35,0.64,1.56,0.57,22.97,35.0,12.03,yes,2664.2,2666.71,2664.39,638.57,0.537,-0.119,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Anti Scalper,ETH,SETTLED,KXETH15M-26SEP210215-15,UP,21,0.51,1.96,0.37,11.08,21.0,9.92,yes,2664.2,2666.71,2664.39,885.13,0.422,-0.105,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:10,Anti Favorite,ETH,SETTLED,KXETH15M-26SEP210215-15,UP,43,0.39,2.56,0.72,17.49,43.0,25.51,yes,2664.2,2666.71,2664.39,962.68,0.269,-0.138,,-11,0.64,0.66,0.65
20260920_222952,2026-09-20T23:15:11,Value,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,44,0.19,5.26,0.48,8.84,0.0,-8.84,yes,0.08835,0.08868,0.0885878,977.52,0.232,0.032,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,10,0.22,4.55,0.13,2.33,0.0,-2.33,yes,0.08835,0.08868,0.0885878,1205.5,0.287,0.055,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,44,0.23,4.35,0.55,10.67,0.0,-10.67,yes,0.08835,0.08868,0.0885878,1205.5,0.299,0.057,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,70,0.21,4.76,0.82,15.52,0.0,-15.52,yes,0.08835,0.08868,0.0885878,1205.5,0.29,0.069,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,41,0.19,5.26,0.45,8.24,0.0,-8.24,yes,0.08835,0.08868,0.0885878,1059.66,0.232,0.032,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,5,0.26,3.85,0.07,1.37,0.0,-1.37,yes,0.08835,0.08868,0.0885878,1059.66,0.308,0.034,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,1,0.21,4.76,0.02,0.23,0.0,-0.23,yes,0.08835,0.08868,0.0885878,1059.66,0.252,0.03,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,13,0.41,2.44,0.23,5.56,0.0,-5.56,yes,0.08835,0.08868,0.0885878,1059.66,0.463,0.036,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,13,0.39,2.56,0.22,5.29,0.0,-5.29,yes,0.08835,0.08868,0.0885878,1059.66,0.453,0.046,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,14,0.33,3.03,0.22,4.84,0.0,-4.84,yes,0.08835,0.08868,0.0885878,1059.66,0.428,0.083,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,30,0.33,3.03,0.47,10.37,0.0,-10.37,yes,0.08835,0.08868,0.0885878,1059.66,0.379,0.034,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,44,0.25,4.0,0.58,11.58,0.0,-11.58,yes,0.08835,0.08868,0.0885878,1059.66,0.306,0.043,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,39,0.21,4.76,0.46,8.65,0.0,-8.65,yes,0.08835,0.08868,0.0885878,1059.66,0.256,0.035,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,DOWN,49,0.19,5.26,0.53,9.84,0.0,-9.84,yes,0.08835,0.08868,0.0885878,1059.66,0.242,0.041,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Value,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,10,0.84,1.19,0.1,8.5,10.0,1.5,yes,0.08835,0.08868,0.0885878,979.02,0.768,-0.081,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,2,0.81,1.23,0.03,1.65,2.0,0.35,yes,0.08835,0.08868,0.0885878,644.25,0.713,-0.108,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,13,0.8,1.25,0.15,10.55,13.0,2.45,yes,0.08835,0.08868,0.0885878,644.25,0.701,-0.11,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Model,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,18,0.83,1.2,0.18,15.12,18.0,2.88,yes,0.08835,0.08868,0.0885878,644.25,0.71,-0.13,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,9,0.84,1.19,0.09,7.65,9.0,1.35,yes,0.08835,0.08868,0.0885878,897.91,0.768,-0.081,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,1,0.78,1.28,0.02,0.8,1.0,0.2,yes,0.08835,0.08868,0.0885878,897.91,0.692,-0.1,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,8,0.64,1.56,0.13,5.25,8.0,2.75,yes,0.08835,0.08868,0.0885878,897.91,0.537,-0.119,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,7,0.66,1.52,0.11,4.73,7.0,2.27,yes,0.08835,0.08868,0.0885878,897.91,0.547,-0.129,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,6,0.7,1.43,0.09,4.29,6.0,1.71,yes,0.08835,0.08868,0.0885878,897.91,0.572,-0.143,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,6,0.72,1.39,0.09,4.41,6.0,1.59,yes,0.08835,0.08868,0.0885878,897.91,0.621,-0.113,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,10,0.84,1.19,0.1,8.5,10.0,1.5,yes,0.08835,0.08868,0.0885878,897.91,0.744,-0.105,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:15:11,Anti Scalper,DOGE,SETTLED,KXDOGE15M-26SEP210215-15,UP,10,0.85,1.18,0.09,8.59,10.0,1.41,yes,0.08835,0.08868,0.0885878,897.91,0.758,-0.101,,-12,0.65,0.66,0.655
20260920_222952,2026-09-20T23:18:02,Model,BTC,BET,KXBTC15M-26SEP210230-30,UP,117,0.83,1.2,1.16,98.27,,,,81615.34,81753.0,,1200.73,0.893,0.053,entry,717,0.81,0.82,0.815
20260920_222952,2026-09-20T23:18:02,Anti Model,BTC,BET,KXBTC15M-26SEP210230-30,DOWN,465,0.2,5.0,5.21,98.21,,,,81615.34,81753.0,,624.93,0.107,-0.104,entry,717,0.81,0.82,0.815
20260920_222952,2026-09-20T23:19:18,Model,BTC,BET,KXBTC15M-26SEP210230-30,UP,165,0.91,1.1,0.95,151.1,,,,81615.34,81823.65,,1205.16,0.979,0.063,entry,642,0.89,0.9,0.895
20260920_222952,2026-09-20T23:19:18,Anti Model,BTC,BET,KXBTC15M-26SEP210230-30,DOWN,1186,0.12,8.33,8.77,151.09,,,,81615.34,81823.65,,549.64,0.021,-0.106,entry,642,0.89,0.9,0.895
